ホソバノウナギツカミ,,,,,,,１,,,,,,,,,,
ホソバノチチコグサモドキ,,,,,,,,,１,,１,,,,１,１,
ホソバノハマアカザ,,,,,,,,,,,,,,,,,１
ホソバノヤマハハコ,,,,,,,,,,,１,,,,,,
ホソバノヨツバムグラ,,,,,,１,,,,,,,,,,,
ホソバヒイラギナンテン,,,,,,,,,,１,,,,,,,
ホソバヒカゲスゲ,,,,,,,,,,１,,,,,,,
ホソバヒメトラノオ,,,,,,,,,,,１,,,,,,
ホソバヒメミソハギ,,,,,,１,１,,,,,,,,,,
ホソバミズヒキモ,,１,１,,１,１,,,,,,,,,,,
ホソバヤハズエンドウ,,,,,,,,,１,,１,,,,１,１,
ホソバヨツバヒヨドリ,,,,,,,,,,,１,,,,,,
ホソミキンガヤツリ,,１,１,,,１,１,,,,,,,,,,
ホソムギ,,,,,,,,,,,１,,,,,１,
ホタルイ,,,,,,１,,,,,,,,,,,
ホタルカズラ,,,,,,,,,,,１,,,,,,
ホタルブクロ,,,,,,,,,,１,,,,,,,
ホッコクアザミ,,,,,,,,,,１,,,,,,,
ホッスガヤ,,,１,,,,,,,,,,,,１,,
ホッスモ,,,,,,１,１,,,,,,,,,,
ホツツジ,,,,,,,,,,１,,,,,,,
ホテイアオイ,１,１,１,,１,１,,,,,,,,,,,
ホテイシダ,,,,,,,,,,１,,,,,,,
ホテイチク,,１,１,,,,,,,１,,,,,,,１
ホトケノザ,,,,,,,,,,,,,,,,１,
ホトトギス,,,,,,,,,,１,,,,,,,
ホドイモ,,,,,,,,,,１,,,,,,,
ホナガアオゲイトウ,,,,,,,,,１,,１,,,,,,
ホナガイヌビユ,,,,,,,,,１,,１,,,,,１,
ホナガカワヂシャ,,１,１,,１,,１,,,,,,,,,,
ホナガタツナミソウ,,,,,,,,,,１,,,,,,,
ホナガヒメゴウソ,,,,,,１,,,,,,,,,,,
ホラシノブ,,,,,,,,,,１,,,,,,,
ホルトノキ,,,１,,,,,,,１,,,,,,,
ホロムイソウ,,,,,,１,,,,,,,,,,,
ホンキンセンカ,,,,,,,,,,,１,,,,,１,
ホンシャクナゲ,,,,,,,,,,１,,,,,,,
ボウズヒメジョオン,,,,,,,,,,１,１,,,,１,,
ボウムギ,,,１,,,,,,,,１,,,,１,１,
ボケ,,,,,,,,,,,,,,,,,１
ボタンウキクサ,,,,,１,１,,,,,,,,,,,
ボタンクサギ,,,,,,,,,,１,,,,,,,
ボタンヅル,,,,,,,,,,１,,,,,,,
ボタンネコノメソウ,,,,,,１,,,,１,,,,,,,
ボントクタデ,１,１,,,１,１,１,,,,,,,,,,
ポポー,,,,,,,,,,,,,,,,,１
マイヅルソウ,,,,,,,,,,１,,,,,,,
マカラスムギ,,,,,,,,,１,,,,,,,１,
マキノスミレ,,,,,,,,,,１,,,,,,,
マクワウリ,,,,,,,,,１,,,,,,,,１
マグワ,,,,,,,,,,,,１,,,,,
マコモ,,1,1,,1,1,1,,,,,,,,,,
マサキ,,,1,,,,,,,,1,,,,,,
マスクサ,,,,,,,,,,,1,,,,,1,
マタタビ,,,,,,,,,,,1,,,,,,
マダイオウ,,,,,,,,,,,1,,,,,,
マダケ,,,,,,,,,,,,,,,,,1
マツカサススキ,,,,,,,,,,,1,,,,,,
マツカゼソウ,,,,,,,,,,1,,,,,,,
マツグミ,,,,,,,,,,,1,,,,,,
マツサカシダ,,,,,,,,,,,,,,,,,
マツザカシダ,,,,,,,,,,1,,,,,,,
マツバイ,,,,,,1,1,,1,,,,,,,,
マツバウンラン,,,,,,,,,,,1,,,,,,1
マツバギク,,,,,,,,,,,,1,,,,,
マツバスゲ,,,,,,1,1,,,,,,,,,,
